age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
22,4,9035,9,4,2,14,0,4,1,0,42,39,30,1
43,6,14007,9,4,2,4,0,4,1,0,42,39,39,1
9,4,14436,14,6,2,10,0,4,1,0,42,34,39,1
20,4,2226,12,5,2,4,0,4,1,0,42,34,39,1
28,7,270,9,4,2,4,0,4,1,0,42,56,39,1
20,4,756,7,3,2,12,0,4,1,0,42,39,39,1
15,4,8404,9,4,2,12,0,4,1,0,42,39,39,1
22,5,2824,11,15,2,4,0,4,1,0,42,34,39,1
41,6,3717,0,12,2,3,5,4,0,0,42,28,0,1
28,4,3563,12,5,2,4,0,4,1,0,42,37,39,1
24,4,2921,9,4,2,10,0,4,1,0,42,39,39,1
19,6,16989,11,15,2,5,0,4,1,0,42,61,39,1
34,7,14186,12,5,2,10,0,4,1,0,42,56,39,1
22,4,20549,15,1,2,4,0,4,1,0,42,58,39,1
39,6,21232,14,6,2,10,0,4,1,0,42,45,39,1
36,1,13516,11,15,2,1,0,2,1,0,42,34,39,1
23,6,6204,8,2,2,10,5,4,0,0,42,6,39,1
40,4,3241,12,5,2,4,0,2,1,0,42,34,39,1
33,2,2109,11,15,2,3,0,4,1,0,42,28,39,1
17,4,1003,14,6,2,10,0,4,1,0,42,50,39,1
18,4,21595,9,4,2,4,5,4,0,0,42,23,39,1
13,6,17910,11,15,2,10,0,4,1,0,42,6,39,1
36,2,8905,12,5,2,10,0,4,1,0,42,50,39,1
14,7,9615,10,7,2,10,0,4,1,0,42,66,39,1
20,4,2818,9,4,2,4,0,4,1,0,42,56,39,1
17,4,16475,9,4,2,12,0,4,1,0,42,45,39,1
19,4,2232,12,5,2,10,0,4,1,0,42,45,39,1
23,4,610,9,4,2,4,0,4,1,0,42,45,39,1
34,4,11306,15,1,2,3,0,4,1,0,42,56,39,1
16,4,2701,11,15,2,12,0,4,1,0,42,39,39,1
23,4,18708,10,7,2,10,5,4,0,0,42,12,39,1
33,5,9067,5,10,2,3,0,4,1,0,42,59,0,1
29,5,10321,12,5,2,12,0,4,1,0,42,56,39,1
37,4,6892,10,7,2,4,0,4,1,0,42,45,39,1
22,4,2760,12,5,2,10,5,4,0,0,42,16,39,1
37,5,9568,15,1,2,12,0,4,1,0,42,34,39,1
14,4,3687,10,7,2,10,0,4,1,0,42,93,39,1
34,4,5765,12,5,2,4,0,4,1,0,42,45,39,1
38,4,6203,10,7,2,10,0,4,1,0,42,50,0,1
19,4,3560,12,5,2,1,0,4,1,0,42,34,24,1
24,5,21190,9,4,2,4,0,1,1,0,42,56,36,1
39,6,18813,15,1,2,4,5,4,0,0,42,45,39,1
21,4,5815,9,4,2,13,0,4,1,0,42,34,39,1
30,4,11885,11,15,2,3,0,4,1,0,42,39,39,1
22,2,6716,12,5,2,10,0,4,1,0,42,39,39,1
42,4,5589,9,4,2,4,0,4,1,0,42,45,39,1
37,4,19079,10,7,2,4,0,4,1,0,42,37,39,1
37,6,777,9,4,2,4,5,4,0,0,42,28,39,1
14,4,886,9,4,2,4,0,4,1,0,42,50,39,1
42,5,1918,15,1,2,4,0,4,1,0,42,42,39,1
29,4,13004,12,5,2,10,0,4,1,0,42,45,39,1
40,4,3154,10,7,2,13,0,4,1,0,42,34,11,1
19,4,17558,12,5,2,10,5,4,0,0,42,38,39,1
27,4,16267,9,4,2,7,0,4,1,0,42,34,39,1
16,4,3832,14,6,2,10,0,4,1,0,42,45,39,1
37,4,15080,15,1,2,13,0,4,1,0,42,9,39,1
38,4,17129,12,5,2,4,0,4,1,0,42,56,39,1
19,4,10497,12,5,2,12,0,4,1,0,42,45,39,1
32,2,14704,14,6,2,10,5,4,0,0,42,56,39,1
24,4,16543,14,6,2,10,0,4,1,0,42,45,39,1
23,4,15553,10,7,2,10,0,1,1,0,42,39,17,1
26,4,5652,9,4,2,4,0,4,1,0,42,45,39,1
22,2,16444,12,5,2,10,5,4,0,0,42,12,39,1
9,0,17184,9,4,2,0,5,4,0,0,42,34,39,1
31,4,810,14,6,2,10,0,4,1,0,42,39,39,1
26,4,18007,9,4,2,4,0,4,1,0,42,45,39,1
25,5,7918,9,4,2,4,0,4,1,0,42,56,0,1
19,4,11766,9,4,2,10,0,4,1,0,42,39,39,1
22,4,18894,12,5,4,4,1,4,1,0,41,34,39,0
4,4,776,15,1,4,10,3,1,1,0,41,34,39,0
6,4,13719,15,1,4,12,1,4,0,0,41,34,39,0
30,4,2721,11,15,0,4,1,4,0,0,41,34,39,0
13,4,18409,11,15,4,1,2,4,0,0,41,34,39,0
18,4,3683,15,1,4,7,1,4,1,0,41,34,39,0
9,4,19554,15,1,4,1,1,4,0,0,41,34,39,0
9,4,10245,9,4,4,4,1,4,1,0,41,50,39,0
24,2,15889,12,5,0,10,1,4,1,0,41,34,39,0
13,2,3570,15,1,4,11,1,2,1,0,41,34,39,0
11,4,973,11,15,5,3,1,4,1,0,41,34,39,0
39,4,428,11,15,6,12,1,4,0,0,41,34,39,0
18,4,8930,11,15,4,7,3,4,1,0,41,34,39,0
17,4,12903,8,2,4,13,1,4,0,0,41,34,39,0
12,4,10197,11,15,4,3,1,4,1,0,41,28,39,0
6,4,7618,7,3,4,1,3,4,0,0,41,12,39,0
7,1,9874,11,15,4,1,1,4,0,0,41,34,39,0
45,4,20583,15,1,0,1,1,4,1,0,41,34,39,0
60,6,20164,15,1,6,1,1,4,0,0,40,0,39,0
30,4,19127,14,6,2,10,5,4,0,0,39,56,16,1
31,6,7928,10,7,2,10,0,4,1,0,39,56,39,1
25,6,10169,14,6,2,10,0,4,1,0,39,45,39,1
14,4,1614,12,5,2,13,0,4,1,0,39,34,39,1
26,4,13651,9,4,2,4,0,4,1,0,39,34,9,1
33,4,5396,10,7,2,10,0,4,1,0,39,61,39,1
19,4,4390,9,4,2,10,0,4,1,0,39,45,39,1
32,2,8232,12,5,2,10,0,4,1,0,39,34,39,1
21,4,2654,11,15,2,3,0,4,1,0,39,34,39,1
31,7,19422,10,7,2,10,5,4,0,0,39,40,39,1
29,4,13192,9,4,2,10,0,4,1,0,39,34,39,1
39,6,3559,11,15,2,8,0,4,1,0,39,56,39,1
20,4,7616,11,15,2,4,0,4,1,0,39,39,39,1
34,4,18089,11,15,2,7,0,2,1,0,39,34,39,1
26,4,9069,12,5,2,4,0,4,1,0,39,34,39,1
29,2,16976,11,15,2,3,0,4,1,0,39,34,39,0
25,2,1854,12,5,2,4,0,4,1,0,39,56,39,1
28,4,13190,15,1,2,1,5,4,0,0,39,28,39,1
6,4,8532,15,1,2,7,0,4,1,0,39,34,39,0
28,4,12276,9,4,2,12,0,4,1,0,39,34,39,1
13,7,8843,11,15,2,1,0,4,1,0,39,34,39,0
32,7,2733,10,7,2,10,0,2,1,0,39,56,0,1
32,4,94,7,3,2,12,5,4,0,0,39,34,39,1
40,4,21505,14,6,2,3,0,1,1,0,39,34,30,1
25,6,4465,9,4,2,5,0,4,1,0,39,75,39,1
26,2,480,15,1,2,1,5,4,0,0,39,34,39,1
26,4,16091,15,1,2,4,0,4,1,0,39,34,39,1
25,4,17391,14,6,2,10,0,4,1,0,39,56,39,1
36,4,367,9,4,2,4,0,4,1,0,39,50,39,1
23,2,12170,12,5,2,10,0,4,1,0,39,42,39,1
29,4,15695,12,5,2,13,0,4,1,0,39,34,0,1
24,4,20768,9,4,2,4,0,4,1,0,39,56,39,1
32,4,15858,9,4,2,3,0,4,1,0,39,34,39,1
14,6,16559,9,4,2,10,0,4,1,0,39,45,33,1
17,4,14759,12,5,2,4,0,4,1,0,39,45,39,1
23,1,14713,12,5,2,13,0,1,1,0,39,34,30,1
33,4,7144,15,1,2,1,5,4,0,0,39,31,39,1
37,4,20874,11,15,2,3,0,1,1,0,39,34,39,1
32,4,3294,15,1,2,1,0,4,1,0,39,45,39,1
27,6,17874,12,5,2,4,5,4,0,0,39,56,39,1
40,2,1588,9,4,2,10,0,4,1,0,39,34,39,1
11,2,12471,12,5,2,10,5,4,0,0,39,50,39,0
40,4,9786,15,1,2,12,0,4,1,0,39,34,39,1
42,4,16570,9,4,2,10,0,4,1,0,39,37,39,1
21,4,5566,7,3,2,4,5,4,0,0,39,34,39,1
19,6,14067,11,15,2,5,0,4,1,0,39,56,39,1
38,4,15659,15,1,2,4,0,4,1,0,39,34,39,1
17,6,20415,11,15,2,12,0,4,1,0,39,56,39,1
34,4,16120,15,1,2,12,0,4,1,0,39,45,39,1
29,4,17363,11,15,2,14,0,4,1,0,39,66,2,1
16,4,967,12,5,2,4,0,4,1,0,39,39,11,1
14,7,6837,9,4,2,10,5,4,0,0,39,28,39,1
14,4,17303,9,4,2,4,5,4,0,0,39,28,39,1
42,6,15729,11,15,2,4,0,4,1,0,39,47,39,1
31,4,8310,7,3,2,12,0,4,1,0,39,34,39,1
16,4,1003,9,4,2,4,0,4,1,0,39,39,39,1
29,4,18612,15,1,2,3,0,4,1,0,39,45,39,1
36,4,19692,9,4,2,4,0,2,1,0,39,34,39,1
22,4,5113,12,5,2,10,5,4,0,0,39,9,39,1
27,6,2082,11,15,2,10,0,4,1,0,39,34,39,1
28,4,16932,12,5,2,4,0,4,1,0,39,45,39,1
25,2,7585,9,4,2,11,0,4,1,0,39,34,39,1
7,6,15630,5,10,2,14,0,4,1,0,39,34,39,1
40,4,5943,9,4,2,12,0,4,1,0,39,34,39,1
34,2,6304,9,4,2,10,0,4,1,0,39,34,39,1
33,4,15554,9,4,2,4,0,4,1,0,39,34,39,1
33,4,4855,9,4,2,1,0,4,1,0,39,45,0,1
35,4,687,12,5,2,4,0,4,1,0,39,45,12,1
29,5,15808,9,4,2,12,0,4,1,0,39,36,0,1
27,4,20028,15,1,2,12,0,1,1,0,39,34,39,1
30,5,8113,9,4,2,4,0,4,1,0,39,39,39,1
19,4,9567,9,4,2,12,0,4,1,0,39,39,39,1
17,4,5022,15,1,2,10,0,4,1,0,39,31,39,1
32,4,3783,9,4,2,4,0,4,1,0,39,45,39,1
28,4,8692,9,4,2,12,0,4,1,0,39,39,39,1
29,4,5819,9,4,2,4,0,4,1,0,39,45,39,1
36,5,21351,9,4,2,4,0,4,1,0,39,42,39,1
46,7,8300,10,7,2,4,0,4,1,0,39,45,39,1
35,4,3438,9,4,2,10,0,4,1,0,39,34,39,1
27,4,14225,9,4,2,4,0,2,1,0,39,34,39,1
20,4,8924,9,4,2,12,0,4,1,0,39,34,39,1
27,7,2885,10,7,2,10,0,4,1,0,39,34,39,1
36,4,3109,9,4,2,10,0,4,1,0,39,34,39,1
15,4,6193,9,4,2,13,0,4,1,0,39,34,39,1
33,7,14325,10,7,2,10,0,4,1,0,39,39,39,1
25,1,665,12,5,2,10,0,1,1,0,39,34,35,1
33,4,3008,7,3,2,3,0,4,1,0,39,34,39,1
16,4,11656,9,4,2,12,0,4,1,0,39,50,39,1
33,2,5439,12,5,2,10,5,4,0,0,39,34,39,1
15,4,2298,9,4,2,10,5,4,0,0,39,25,39,1
24,4,14252,11,15,2,10,0,4,1,0,39,34,39,1
37,4,5343,11,15,2,4,0,4,1,0,39,50,39,1
17,4,13776,7,3,2,12,0,2,1,0,39,45,39,1
24,5,3151,9,4,2,4,0,4,1,0,39,50,39,1
22,5,11880,14,6,2,10,0,4,1,0,39,45,39,1
25,1,19195,12,5,2,10,0,4,1,0,39,34,39,1
14,4,9005,9,4,2,12,0,4,1,0,39,39,39,1
28,4,16321,8,2,2,10,0,4,1,0,39,36,39,1
24,4,564,9,4,2,13,0,4,1,0,39,36,39,1
31,4,3182,12,5,2,4,5,4,0,0,39,31,39,1
15,5,4758,11,15,2,5,0,4,1,0,39,50,39,1
24,4,13297,15,1,2,7,0,2,1,0,39,34,39,1
14,6,15713,9,4,2,4,5,4,0,0,39,34,39,1
13,5,5947,15,1,2,4,0,1,1,0,39,34,35,1
24,4,16709,15,1,2,4,5,4,0,0,39,34,39,1
31,4,812,12,5,2,10,0,4,1,0,39,34,39,1
43,7,11561,10,7,2,10,0,4,1,0,39,34,39,1
21,6,21184,9,4,2,4,0,1,1,0,39,61,39,1
29,4,3716,4,9,2,14,0,0,1,0,39,34,39,0
11,4,3709,15,1,2,12,0,4,1,0,39,50,39,1
47,5,19603,10,7,2,4,0,4,1,0,39,56,39,1
14,0,20794,9,4,2,0,5,4,0,0,39,12,39,1
25,4,3573,12,5,2,10,0,4,1,0,39,45,39,1
26,4,1012,8,2,2,13,5,4,0,0,39,25,39,1
44,5,3097,15,1,2,12,0,4,1,0,39,28,39,1
31,4,3364,10,7,2,10,0,1,1,0,39,34,3,1
29,2,1186,12,5,2,4,0,4,1,0,39,39,39,1
27,4,15719,9,4,2,4,0,4,1,0,39,45,39,1
22,1,15125,15,1,2,4,0,4,1,0,39,45,39,1
29,6,2547,9,4,2,12,0,4,1,0,39,34,39,1
31,4,13755,10,7,2,10,0,4,1,0,39,45,39,1
10,4,4726,1,13,2,3,0,4,1,0,39,34,39,1
5,1,15853,15,1,2,12,0,4,1,0,39,30,39,0
34,1,4978,9,4,2,4,0,4,1,0,39,34,39,0
31,7,15193,15,1,2,11,0,4,1,0,39,34,39,1
35,4,3468,8,2,2,3,0,4,1,0,39,34,39,1
14,6,6871,11,15,2,3,0,4,1,0,39,34,39,1
36,4,21309,9,4,2,1,0,4,1,0,39,34,39,1
34,4,10726,12,5,2,10,0,4,1,0,39,56,39,1
29,2,17807,10,7,2,10,5,4,0,0,39,47,39,1
8,4,12618,15,1,2,1,0,2,1,0,39,29,39,1
29,4,17908,11,15,2,3,0,2,1,0,39,34,39,1
40,5,8871,11,15,2,12,0,4,1,0,39,23,39,1
27,4,3970,9,4,2,10,0,4,1,0,39,45,39,1
25,4,16439,11,15,2,14,0,4,1,0,39,45,39,1
25,4,5793,12,5,2,1,0,4,1,0,39,34,39,1
13,4,4588,9,4,2,10,0,4,1,0,39,50,39,1
37,7,252,10,7,2,4,0,4,1,0,39,45,39,1
29,6,5393,14,6,2,10,0,4,1,0,39,39,39,1
16,4,4271,9,4,2,1,0,4,1,0,39,45,39,1
21,4,4587,15,1,2,4,0,4,1,0,39,45,39,1
33,4,5396,12,5,2,3,0,4,1,0,39,39,39,1
29,4,4318,1,13,2,3,0,4,1,0,39,34,39,1
24,6,7410,12,5,2,12,5,4,0,0,39,28,39,1
39,4,8184,9,4,2,10,0,4,1,0,39,61,39,1
22,4,14119,9,4,2,10,0,4,1,0,39,45,39,1
29,6,16715,10,7,2,10,0,4,1,0,39,45,39,1
31,2,13607,5,10,2,14,0,4,1,0,39,34,39,0
18,4,4795,10,7,2,10,0,1,1,0,39,34,36,1
39,4,7779,15,1,2,3,0,4,1,0,39,56,39,1
32,5,10081,11,15,2,4,0,4,1,0,39,56,39,1
44,7,7365,14,6,2,10,0,4,1,0,39,34,39,1
26,4,1114,11,15,2,3,0,4,1,0,39,34,39,1
20,4,8219,11,15,2,3,0,4,1,0,39,45,39,0
26,4,8502,9,4,2,7,0,4,1,0,39,34,39,1
24,4,17396,11,15,2,12,0,4,1,0,39,34,39,1
44,0,9111,11,15,2,0,0,4,1,0,39,34,39,1
13,4,5291,9,4,2,1,0,4,1,0,39,34,39,1
41,4,20,15,1,2,11,0,4,1,0,39,34,39,1
23,4,3657,11,15,2,10,0,4,1,0,39,34,39,1
27,7,8190,12,5,2,4,0,4,1,0,39,34,39,1
23,4,4142,9,4,2,4,0,4,1,0,39,25,39,1
41,4,10947,11,15,2,3,0,4,1,0,39,34,39,0
31,6,16715,11,15,2,3,0,4,1,0,39,34,39,1
32,4,5180,11,15,2,7,0,4,1,0,39,34,39,0
33,4,2776,9,4,2,4,0,4,1,0,39,45,39,1
26,4,2146,9,4,2,12,0,4,1,0,39,50,39,1
36,4,18834,11,15,2,14,0,4,1,0,39,34,39,1
25,4,3642,10,7,2,10,0,4,1,0,39,45,39,1
39,5,9719,11,15,2,12,0,4,1,0,39,34,39,1
27,4,16897,9,4,2,4,0,4,1,0,39,51,39,1
12,4,18660,9,4,2,10,5,4,0,0,39,45,39,1
18,4,3096,11,15,2,12,0,4,1,0,39,34,39,1
27,4,13797,11,15,2,12,0,4,1,0,39,34,39,1
17,1,7805,9,4,2,11,0,4,1,0,39,42,39,1
25,4,8706,12,5,2,10,0,1,1,0,39,50,19,1
26,4,916,9,4,2,10,0,4,1,0,39,34,39,1
40,4,19859,8,2,2,10,0,4,1,0,39,39,39,0
33,0,9341,9,4,2,0,0,2,1,0,39,56,39,1
28,4,18740,15,1,2,3,0,4,1,0,39,34,0,1
15,4,662,9,4,2,4,0,4,1,0,39,56,39,1
16,4,19601,9,4,2,1,0,4,1,0,39,39,39,1
26,6,115,15,1,2,4,0,4,1,0,39,6,39,1
15,4,4372,11,15,2,12,0,4,1,0,39,45,39,1
19,4,19215,11,15,2,3,0,4,1,0,39,42,39,1
33,6,17200,11,15,2,12,0,4,1,0,39,56,39,1
10,4,3237,11,15,2,14,0,4,1,0,39,39,39,0
43,4,4858,14,6,2,4,0,4,1,0,39,34,39,1
36,4,917,12,5,2,4,0,4,1,0,39,45,39,1
44,7,17430,10,7,2,10,0,4,1,0,39,34,39,1
15,4,8307,9,4,2,12,0,4,1,0,39,34,39,1
35,5,11300,9,4,2,4,0,4,1,0,39,56,5,1
20,4,14709,11,15,2,4,0,4,1,0,39,50,39,1
16,4,19100,11,15,2,13,5,4,0,0,39,34,39,1
40,6,18059,10,7,2,12,0,4,1,0,39,34,39,1
26,4,13243,11,15,2,3,0,4,1,0,39,93,39,1
33,4,209,11,15,2,4,0,4,1,0,39,34,39,1
26,4,12649,15,1,2,3,0,4,1,0,39,34,39,1
28,4,13183,11,15,2,8,0,4,1,0,39,34,39,1
20,6,4896,11,15,2,12,0,4,1,0,39,39,39,1
14,4,7074,12,5,2,10,0,4,1,0,39,37,39,1
16,4,7936,7,3,2,3,0,4,1,0,39,45,39,1
39,6,16060,11,15,2,8,0,4,1,0,38,45,2,1
26,4,7520,15,1,2,10,5,4,0,0,38,45,39,1
11,0,1963,15,1,2,0,5,4,0,0,38,34,39,1
35,4,12880,0,12,2,3,0,4,1,0,38,41,39,1
21,4,7732,9,4,2,10,0,4,1,0,38,34,39,1
23,2,14333,5,10,2,3,0,2,1,0,38,34,0,1
40,4,5938,11,15,2,14,0,4,1,0,38,34,39,1
24,4,1916,15,1,2,3,0,4,1,0,38,45,39,1
20,4,5686,11,15,2,4,0,4,1,0,38,45,39,1
25,4,10139,11,15,2,3,0,4,1,0,38,34,39,1
27,4,3642,12,5,2,10,0,4,1,0,38,28,39,1
22,4,20413,9,4,2,4,0,4,1,0,38,45,39,1
36,1,5873,15,1,2,4,5,1,0,0,38,34,30,1
34,4,7968,15,1,2,4,0,4,1,0,38,61,39,1
21,4,13861,9,4,2,4,0,4,1,0,38,45,39,1
26,2,21357,15,1,2,11,0,4,1,0,38,34,39,1
16,5,1545,7,3,2,4,0,4,1,0,38,56,39,1
26,4,14495,9,4,2,12,0,4,1,0,38,34,39,1
18,4,4111,9,4,2,4,0,4,1,0,38,39,39,1
24,4,10717,15,1,2,4,0,4,1,0,38,45,39,1
28,4,1737,15,1,2,3,0,4,1,0,38,34,39,1
42,4,5432,11,15,2,7,0,4,1,0,38,34,39,1
13,2,11021,12,5,2,10,0,4,1,0,38,39,39,1
15,7,6924,9,4,2,11,0,4,1,0,38,39,39,1
22,1,21570,9,4,2,11,0,4,1,0,38,56,39,1
26,6,17770,9,4,2,10,5,4,0,0,38,66,39,1
15,4,1392,9,4,2,4,0,4,1,0,38,50,39,1
22,2,6444,11,15,2,11,0,4,1,0,38,34,39,1
20,2,10461,9,4,2,10,0,4,1,0,38,34,39,1
17,4,6886,15,1,2,4,5,4,0,0,38,34,39,1
29,4,1172,15,1,2,13,0,4,1,0,38,39,39,1
34,2,3609,10,7,2,10,0,4,1,0,38,34,39,1
12,4,20610,11,15,2,12,0,4,1,0,38,50,39,1
17,4,8348,9,4,2,10,5,4,0,0,38,34,39,1
33,4,14168,15,1,2,3,0,4,1,0,38,28,39,1
17,4,9627,15,1,2,6,0,4,1,0,38,34,39,1
41,4,10735,0,12,2,14,0,4,1,0,38,34,39,1
39,6,4832,4,9,2,4,0,4,1,0,38,63,39,1
17,6,11570,9,4,2,10,0,2,1,0,38,42,39,1
19,2,18008,9,4,2,10,0,4,1,0,38,34,39,1
29,4,19362,11,15,2,7,0,4,1,0,38,34,39,1
18,4,8900,9,4,2,4,0,1,1,0,38,45,0,1
33,6,15234,11,15,2,4,0,4,1,0,38,34,39,1
10,5,1735,9,4,2,4,0,4,1,0,38,39,39,1
15,4,7211,7,3,2,3,0,4,1,0,38,34,21,1
27,5,3970,11,15,2,4,0,4,1,0,38,66,39,1
22,4,16783,11,15,2,12,0,4,1,0,38,40,39,1
16,4,16537,11,15,2,1,5,4,0,0,38,12,39,1
42,1,1465,11,15,2,3,0,4,1,0,38,34,39,1
42,4,19211,15,1,2,3,0,4,1,0,38,50,39,1
34,7,4313,15,1,2,12,0,4,1,0,38,34,39,1
20,4,5339,8,2,2,3,0,4,1,0,38,34,39,1
40,4,5506,11,15,2,13,0,2,1,0,38,34,38,1
8,4,9272,8,2,2,10,5,4,0,0,38,34,39,1
37,4,4978,11,15,2,14,0,4,1,0,38,61,39,1
30,2,4839,15,1,2,14,0,4,1,0,38,34,39,1
35,7,12658,10,7,2,10,0,4,1,0,38,66,11,1
23,4,343,9,4,2,10,0,4,1,0,38,34,39,1
10,4,15398,9,4,2,7,0,4,1,0,38,56,39,1
14,4,18687,9,4,2,4,0,2,1,0,38,34,39,1
24,5,10828,11,15,2,12,0,4,1,0,38,50,39,1
24,4,6033,11,15,2,14,0,4,1,0,38,39,39,1
33,4,3955,11,15,2,4,0,2,1,0,38,50,39,1
19,4,21570,15,1,2,7,0,4,1,0,38,34,39,1
10,4,5485,11,15,2,1,5,2,0,0,38,34,39,1
29,4,7795,15,1,2,12,0,4,1,0,38,34,39,1
44,6,10263,11,15,2,4,0,4,1,0,38,34,39,1
22,2,2654,9,4,2,10,0,4,1,0,38,34,39,1
30,4,5400,11,15,2,14,0,4,1,0,38,39,39,1
28,4,5401,11,15,2,7,0,4,1,0,38,34,39,1
38,7,4155,11,15,2,13,5,4,0,0,38,34,39,1
21,6,18380,1,13,2,4,0,4,1,0,38,39,39,1
40,4,15295,9,4,2,12,0,4,1,0,38,50,39,1
21,6,1923,0,12,2,12,0,4,1,0,38,34,39,1
11,4,19099,9,4,2,1,0,4,1,0,38,34,39,1
23,4,7529,15,1,2,6,0,4,1,0,38,34,39,1
19,4,6078,9,4,2,10,0,4,1,0,38,45,39,1
19,4,6715,11,15,2,3,0,4,1,0,38,56,39,1
13,6,3598,11,15,2,4,0,4,1,0,38,45,39,1
18,4,17867,11,15,2,1,5,4,0,0,38,36,39,1
15,6,18023,11,15,2,14,0,4,1,0,38,56,39,1
38,4,8149,11,15,2,6,0,4,1,0,38,34,39,1
12,4,17503,11,15,2,7,0,4,1,0,38,23,39,1
20,5,7073,7,3,2,12,0,4,1,0,38,34,39,1
19,4,20852,8,2,2,4,0,4,1,0,38,45,39,1
25,0,10002,12,5,2,0,5,4,0,0,38,42,39,1
23,7,5994,10,7,2,10,0,4,1,0,38,45,39,1
9,4,5042,12,5,2,10,0,4,1,0,38,34,39,1
27,4,3970,12,5,2,10,0,4,1,0,38,56,39,1
30,4,14151,9,4,2,4,0,4,1,0,38,34,39,1
18,4,7273,12,5,2,10,0,4,1,0,38,34,39,1
41,4,16550,15,1,2,12,0,4,1,0,38,34,39,1
24,5,2165,11,15,2,12,0,4,1,0,38,50,39,1
24,4,8271,11,15,2,3,0,4,1,0,38,34,39,1
21,2,14212,10,7,2,4,0,4,1,0,38,45,39,1
30,6,1911,9,4,2,12,0,4,1,0,38,34,39,1
22,4,6257,11,15,2,14,0,2,1,0,38,34,39,1
25,4,5929,15,1,2,12,0,4,1,0,38,45,39,1
25,4,10061,9,4,2,12,0,4,1,0,38,34,39,1
20,4,14474,8,2,2,10,5,4,0,0,38,28,39,1
24,4,10169,9,4,2,10,0,4,1,0,38,34,39,1
34,4,897,11,15,2,3,0,4,1,0,38,34,39,1
33,4,2340,9,4,2,3,0,4,1,0,38,45,39,1
26,4,7136,0,12,2,7,0,2,1,0,38,34,39,1
11,4,3274,7,3,2,13,0,4,1,0,38,66,39,1
18,5,945,7,3,2,12,0,4,1,0,38,39,39,1
42,4,20,11,15,2,4,0,4,1,0,38,34,39,1
11,4,3044,9,4,2,10,0,4,1,0,38,34,39,1
25,6,7225,14,6,2,10,0,4,1,0,38,34,39,1
34,4,4844,12,5,2,4,0,4,1,0,38,41,39,1
37,4,10287,12,5,2,4,0,4,1,0,38,38,39,1
28,4,222,11,15,2,3,0,4,1,0,38,34,39,1
21,2,5848,9,4,2,10,5,2,0,0,38,34,39,1
29,1,16429,12,5,2,2,0,4,1,0,38,34,39,1
16,2,6971,15,1,2,11,0,4,1,0,38,34,39,1
19,4,13585,9,4,2,4,0,4,1,0,38,34,39,1
19,2,19174,10,7,2,10,0,4,1,0,38,45,39,1
44,1,11193,15,1,2,1,0,4,1,0,38,34,39,1
13,5,2300,11,15,2,3,0,4,1,0,38,42,39,1
33,4,10096,8,2,2,10,5,4,0,0,38,29,39,1
41,4,15293,8,2,2,3,0,4,1,0,38,42,39,1
26,4,13248,9,4,2,7,0,4,1,0,38,34,39,1
23,4,1650,15,1,2,3,0,4,1,0,38,64,39,1
38,1,11781,11,15,2,13,0,4,1,0,38,34,39,1
35,4,4631,9,4,2,4,0,4,1,0,38,34,39,1
27,6,16372,15,1,2,3,0,4,1,0,38,50,39,1
22,1,17336,14,6,2,10,0,4,1,0,38,45,39,1
28,4,2252,9,4,2,12,0,4,1,0,38,56,39,1
25,6,16663,9,4,2,10,0,4,1,0,38,34,39,1
12,4,11181,15,1,2,4,0,4,1,0,38,45,39,1
29,4,178,15,1,2,14,0,4,1,0,38,34,39,1
38,4,898,9,4,2,4,0,4,1,0,38,34,39,1
16,6,5669,14,6,2,10,0,4,1,0,38,34,39,1
27,4,7411,15,1,2,14,0,4,1,0,38,56,39,1
20,4,20245,9,4,2,4,0,4,1,0,38,41,39,1
47,5,4772,7,3,2,12,0,4,1,0,38,45,39,1
26,7,12327,12,5,2,10,0,4,1,0,38,39,39,1
19,4,15994,9,4,2,12,0,4,1,0,38,28,39,1
38,4,16920,9,4,2,4,0,4,1,0,38,34,39,1
17,4,12079,11,15,2,4,0,4,1,0,38,39,39,1
12,4,12510,8,2,2,7,0,4,1,0,38,42,39,1
20,4,13214,15,1,2,4,0,2,1,0,38,56,5,1
25,4,11317,9,4,2,1,5,1,0,0,38,34,30,1
24,6,977,7,3,2,3,0,4,1,0,38,34,39,1
28,2,8850,15,1,2,3,0,4,1,0,38,34,26,1
18,4,13328,11,15,2,12,0,1,1,0,38,45,20,1
44,4,1257,8,2,2,3,0,4,1,0,38,56,39,1
32,4,16468,15,1,2,4,0,4,1,0,38,34,39,1
35,6,16622,11,15,2,5,0,4,1,0,38,56,39,1
29,2,11776,7,3,2,11,0,4,1,0,38,45,39,1
6,4,3354,12,5,2,10,0,1,1,0,38,45,19,1
19,4,16013,15,1,2,3,0,4,1,0,38,34,39,1
26,2,16502,11,15,2,4,0,3,1,0,38,34,39,1
18,2,1430,12,5,2,10,0,4,1,0,38,34,39,1
22,4,2356,11,15,2,7,0,4,1,0,38,34,39,1
22,4,14968,9,4,2,4,0,4,1,0,38,34,39,1
30,2,15697,12,5,2,10,0,4,1,0,38,45,39,1
36,2,7345,15,1,2,11,0,4,1,0,38,34,39,1
36,4,14940,15,1,2,14,0,4,1,0,38,39,39,1
9,4,17776,12,5,4,10,1,4,0,0,37,34,39,0
35,4,7388,11,15,4,12,1,4,1,0,37,45,39,0
